Samples,consensus_5,consensus_4,consensus_1,consensus_2,consensus_3
P-0014894-T01-IM6,38.116867149834775,54.589509904193626,48.74473048457334,7.451719948725564,0.0
P-0014952-T01-IM6,61.663099315858226,21.423560433621287,0.0,1.0578866275512826,20.17522821749501
P-0014938-T01-IM6,41.936207092339856,32.362167616499484,21.502604718735107,0.0,9.09136566649544
P-0014955-T01-IM6,56.86323012528672,0.0,2.8977915212384042,5.203673861695262,2.359653252350906
P-0015428-T01-IM6,64.42145658785492,0.0,0.0,3.6685099716338114,6.816808188568002
P-0015001-T01-IM6,53.89020041530083,0.0,3.951812133065318,2.2407019012251124,10.924552268401937
P-0014992-T01-IM6,41.06523221597421,174.59605467837943,14.081570960661738,16.91291245214999,53.776092056621444
P-0014996-T01-IM6,44.41153851098611,42.086755746394154,14.448687462022203,15.22940243693535,0.0
P-0014879-T01-IM6,52.22331073928772,56.62465788220265,0.0,0.0,26.25155088180185
P-0014951-T01-IM6,42.33012707653499,30.814846087453283,26.118544063718332,7.409908573297228,0.0
P-0016888-T01-IM6,61.22650979350447,40.45132694496947,1.6035794614966528,0.0,41.47785475425241
P-0014903-T01-IM6,33.4158804738155,53.081165435466076,37.73866883265463,3.0730028925732213,0.0
P-0014808-T01-IM6,58.8542622849445,0.0,5.97750375778945,3.802132233729261,2.506886896910216
P-0014772-T01-IM6,57.46570302031641,32.87652321691757,0.0,13.99025354677033,2.2073569143954805
P-0014805-T01-IM6,59.50236019301545,0.0,0.0,1.3693613831775933,0.0
P-0014784-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0014771-T01-IM6,60.51590177388591,0.0,0.0,0.0,0.0
P-0005768-T03-IM6,57.18549880118829,66.56963367133221,10.57766912336455,7.315512844467511,22.894702293365707
P-0014892-T01-IM6,54.64519869120709,31.449207272942832,0.0,0.0,7.173677796795274
P-0014899-T01-IM6,23.78713187661922,197.21590833128337,0.0,0.0,73.8513577272383
P-0014995-T01-IM6,57.04901579670325,55.52996774252884,0.0,3.9152430995999,23.279266846040855
P-0014954-T01-IM6,21.413099078314705,131.4321794846966,22.04309049009746,3.862248619447186,41.54044181757385
P-0014997-T01-IM6,61.591480739407,25.716218978296368,0.0,0.0,11.960655336657751
P-0014901-T01-IM6,56.27720036715765,0.0,0.0,0.7693060452746078,0.0
P-0014988-T01-IM6,60.84779790033224,0.0,0.0,3.719713426521779,0.0
P-0014991-T01-IM6,66.0648297322089,76.0306719696022,11.387519238335484,12.194304765945722,20.941256490319475
P-0014785-T01-IM6,50.79253606865233,16.646810840489156,8.993504920471771,0.0,10.536850327862709
P-0014789-T01-IM6,61.45425782523991,25.448522847628322,3.734904131177959,0.0,30.023623519160445
P-0014890-T01-IM6,47.19152704963295,0.0,0.0,1.086045234933955,0.0
P-0014896-T01-IM6,61.55416571691253,0.0,0.0,1.4165807412181992,0.0
P-0014905-T01-IM6,43.81660450164616,53.13638970903434,3.2320411733293017,2.950383116653022,27.373140945563232
P-0014809-T01-IM6,66.24575088379544,6.5876960779733995,0.0,0.0,1.0987054087580528
P-0014908-T01-IM6,26.129900124001374,134.8521406586726,27.366382800697945,13.581494635662997,23.890386737701593
P-0014914-T01-IM6,59.678525474571906,1.9866773623875356,0.0,1.3404625804737318,0.09642428523754352
P-0014807-T01-IM6,63.87457213848319,32.093590094970004,1.4546665896989588,4.326081105494512,20.849214651758636
P-0014904-T01-IM6,52.69413611463101,25.232248307084475,0.0,0.0,3.6057712956005137
P-0014810-T01-IM6,59.53154898317623,27.22424358331841,0.0,2.448441502884806,0.0
P-0014781-T01-IM6,57.38405127567961,7.683881848610442,0.0,0.11300403309922355,5.781847315513219
P-0014776-T01-IM6,66.41812758250386,0.0,13.882316627800614,7.361283437098013,0.0
P-0014798-T01-IM6,61.132276001553095,39.176487230887915,0.0,0.0,8.744932907720239
P-0014786-T01-IM6,50.958366951388854,26.184074473307497,17.323876641829997,3.661506145816922,1.235995357293228
P-0014885-T01-IM6,53.052040541299846,0.0,0.0,0.1692507073716205,0.0
P-0014787-T01-IM6,56.410275980699346,0.0,0.0,0.0,0.19424954714831033
P-0014803-T01-IM6,50.83734713264221,6.111555940845544,0.0,3.792782328739447,3.4244949343875533
P-0014801-T01-IM6,48.94775525554343,0.0,0.0,1.245132577734145,3.109851283025337
P-0014775-T01-IM6,54.80646879962582,0.0,0.0,1.4994916335474215,9.458102346418691
P-0014799-T01-IM6,37.586229296376416,45.758796915110636,21.46016084094902,2.506884591509601,5.8577343008561815
P-0014774-T01-IM6,50.81520644422099,4.232343054489174,0.0,2.0256676747338314,4.511227385675424
P-0014768-T01-IM6,66.67424072436336,0.0,0.0,0.0,0.0
P-0014802-T01-IM6,53.92355259920422,0.0,0.0,0.0,0.0
P-0014769-T01-IM6,58.46310845208013,0.0,0.0,0.0,0.03993978958797194
P-0014322-T02-IM6,59.64111928469848,7.433336953357305,0.0,1.2907149577551216,0.11897611144620936
P-0015034-T01-IM6,52.95918717043759,78.62796674332235,7.84364518417279,21.83340320829948,7.704251549826863
P-0015005-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0015040-T01-IM6,52.9261548337365,8.072780555379776,0.0,0.0,10.936431721562208
P-0015008-T01-IM6,24.448921968762956,218.06397730837654,0.0,0.0,74.57824985788383
P-0015033-T01-IM6,50.283069645768784,48.191736522571524,3.24530878406537,0.0,36.0968011203656
P-0015036-T01-IM6,60.94974545557498,0.0,0.0,0.0,0.48653049541579413
P-0015012-T01-IM6,36.83349472829447,71.51791444502427,4.629085812229337,0.0,44.14738264312166
P-0015006-T01-IM6,61.95302697392743,38.92051143675317,5.793513415456957,15.462187339108343,2.180974033920433
P-0015014-T01-IM6,59.54992181529791,21.28880105381252,0.6168339972891955,4.774317953002795,14.770470026889575
P-0015039-T01-IM6,50.63556934309494,48.53251648025864,4.708017313119493,8.256535944548327,16.83093852061931
P-0015002-T01-IM6,68.54336120521545,0.8853211207313596,0.0,2.2623537771107394,0.0
P-0014931-T01-IM6,55.07016991157848,44.14869785815536,0.0,6.076727086193683,0.0
P-0015009-T01-IM6,56.27720036715765,0.0,0.0,0.7693060452746078,0.0
P-0015055-T01-IM6,50.90070199906108,13.998532009979662,7.8646063334890774,4.066794444103431,3.6331704558183904
P-0014964-T01-IM6,54.66462045422876,0.0,0.0,0.469278376323115,0.0
P-0014967-T01-IM6,57.450554669118375,0.0,0.0,1.3221420251369866,0.0
P-0014972-T01-IM6,53.052040541299846,0.0,0.0,0.1692507073716205,0.0
P-0014929-T01-IM6,68.40965646605956,0.0,0.0,0.0,1.826302612899259
P-0014934-T01-IM6,53.346943621324215,0.0,0.0,1.2277033090557739,0.0
P-0014935-T01-IM6,25.52926541077495,142.1363780990967,19.277063227426858,0.0,58.70425906331171
P-0010419-T02-IM6,52.73407720418285,14.75425055413281,0.0,0.0,4.112734038476727
P-0015003-T01-IM6,43.4424451985361,62.34728696595338,0.0,0.0,38.355891102143126
P-0015052-T01-IM6,61.58250019977029,37.134995528365096,2.7786054115976557,1.6527619514476821,25.76291677588341
P-0014926-T01-IM6,63.992517372847374,2.532256292346447,0.0,0.0,2.2209289039260742
P-0015045-T01-IM6,61.63475123440194,10.938093765231244,0.0,0.0,3.6705487983664504
P-0014973-T01-IM6,64.11981029735173,9.318378249519485,9.29766451585253,0.03436510367800731,9.08690630894253
P-0015049-T01-IM6,57.42513455034481,7.9962042985295305,0.0,1.1691707387182917,0.15857757654921045
P-0014936-T01-IM6,64.95140894812641,0.0,0.0,3.8141521426029916,0.0
P-0014930-T01-IM6,66.22443459093456,2.8848358282178834,1.318841438001751,0.0,14.476905486988382
P-0015011-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0014976-T01-IM6,63.210889232860296,46.4586461278124,0.0,0.0,10.11441529625419
P-0015051-T01-IM6,44.39628044450502,132.92959695021455,9.076173037183107,0.0,103.23573803299759
P-0014927-T01-IM6,42.10692400409309,141.10852463736828,0.0,0.0,46.82407224869565
P-0015056-T01-IM6,60.8892542471371,0.0,0.0,3.248848835673671,0.0
P-0015050-T01-IM6,41.174550607295686,97.37665878448702,0.0,3.222018474613516,48.279075265424396
P-0014928-T01-IM6,59.35971346227673,47.13264821517023,0.0,0.4820475767039906,0.556978942557154
P-0014968-T01-IM6,47.19152704963295,0.0,0.0,1.086045234933955,0.0
P-0014937-T01-IM6,44.369462449760796,4.6054237033144965,12.213442790237968,1.12092238960198,0.0
P-0014932-T01-IM6,39.60639241411524,60.635368157075725,15.259789713870548,4.994667614880998,15.515681517818258
P-0015054-T01-IM6,46.33780973821313,2.7432599715739205,0.0,0.0,10.751984666636957
P-0015047-T01-IM6,48.817147027842914,15.33258468660889,16.108037071866555,3.4477251877786115,0.0
P-0014962-T01-IM6,38.65067910218268,89.04832328463456,10.1574632434507,0.0,61.14415609779934
P-0014983-T02-IM6,52.32349517008772,46.467915951619545,0.0,0.0,21.131183356358942
P-0015146-T01-IM6,59.2074571129911,0.0,0.0,0.3109087814934408,0.0
P-0015558-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0015126-T01-IM6,39.764556237821395,43.95987999785486,22.212370845388037,0.019298902966562333,8.625888546306195
P-0014306-T02-IM6,67.61935331189912,46.90376718883299,0.0,0.0,10.316188018645207
P-0015129-T01-IM6,50.76339415126648,18.155510793245384,0.0,4.128847293963813,3.200734452259021
P-0015128-T01-IM6,33.30626489896094,52.39111834526383,30.800192948835758,3.4607965180947033,0.0
P-0015121-T01-IM6,57.28829892143692,13.295718791309298,4.908909641682203,0.0,17.37469378696111
P-0015083-T01-IM6,70.31128699149097,0.0,0.0,3.519697656850373,0.0
P-0015073-T01-IM6,45.972729470990735,40.960155693142376,0.0,0.0,17.090965447219457
P-0015079-T01-IM6,61.55416571691253,0.0,0.0,1.4165807412181992,0.0
P-0015080-T01-IM6,61.43134604224424,0.0,0.0,2.1556442030158522,0.0
P-0015082-T01-IM6,48.62222179665963,7.825058956478088,0.0,4.106798320364192,3.1952322649446434
P-0015027-T01-IM6,45.6820352686741,47.00321825603318,0.0,0.0,25.773822055835453
P-0015075-T01-IM6,63.572322277887714,0.0,0.0,4.942108806234478,0.0
P-0015074-T01-IM6,56.744035055840605,0.0,4.30378030580652,0.8663116494432558,7.883303007351027
P-0015061-T01-IM6,52.99078367559386,13.391650870895935,1.6387730140996486,3.7479445520936663,10.188062748953174
P-0007083-T02-IM6,51.023290061387044,12.909731457354154,14.007786348646345,4.097025072334104,0.0
P-0015081-T01-IM6,39.77219712845273,59.87010221740303,27.010694440255943,2.522618021432825,7.896308649623526
P-0015078-T01-IM6,33.23927890286878,76.24185831468479,36.89465043986208,4.726362333138003,1.6619878427183108
P-0015085-T01-IM6,46.328245780175145,15.83487387536711,0.0,1.4077753787317517,0.0
P-0015140-T01-IM6,43.61792675759432,0.0,9.917011066975356,1.4059072113043325,0.0
P-0015239-T01-IM6,48.27005886688668,33.629028029519574,12.961369048814165,0.0,23.88367409255069
P-0015141-T01-IM6,46.10680981036199,21.89831985546342,0.0,0.0,17.01136464801335
P-0015132-T01-IM6,59.44447684023943,9.931133416230482,0.0,0.0,3.4287073230222256
P-0015152-T01-IM6,65.36287368468234,0.0,0.0,0.4525668556152608,0.0
P-0015131-T01-IM6,59.611968584522366,0.5183355943449213,0.0,0.0,1.73724595323763
P-0015155-T01-IM6,60.94974545557498,0.0,0.0,0.0,0.48653049541579413
P-0015134-T01-IM6,55.05659932987674,0.0,6.021452011881958,1.1726315672617829,4.505526566670731
P-0015114-T01-IM6,58.768231502022914,0.0,0.0,0.5637170924043275,0.0
P-0015148-T01-IM6,48.64324781721141,41.42086831644131,14.029449348416533,7.393616547037678,5.4494276290056884
P-0015125-T01-IM6,39.990187695003456,31.987055446998763,24.277666226598985,3.5322213108243,0.0
P-0015193-T01-IM6,52.92785181801962,8.804412037452582,0.0,0.0,1.609656612031022
P-0015110-T01-IM6,55.170350574995524,4.040014418434595,1.6441948579217378,0.0,12.824160209635115
P-0015133-T01-IM6,37.044595123889756,176.69088559952198,22.649071457306793,27.55870502136107,29.115538679585136
P-0015138-T01-IM6,50.48915717978585,41.229723245281065,5.883158514937129,0.0,26.482495344319073
P-0015060-T01-IM6,54.40192932882593,0.0,7.947210254614963,0.8656275791834721,4.31638197690573
P-0015063-T01-IM6,63.792944810824615,0.0,2.2626933442341786,2.7805661804295383,7.503461577948337
P-0015020-T01-IM6,50.77677582104752,6.994361058337114,1.8559489821320543,0.9491145517322521,10.791829035710643
P-0015102-T01-IM6,55.226574080954556,23.317808118431916,14.007469608000923,0.0,10.569917398800662
P-0015021-T01-IM6,50.46005693787888,18.453689116074823,0.0,0.0,4.716623248024801
P-0015108-T01-IM6,52.82929980837965,13.929395025849429,0.0,0.0,7.259729965837633
P-0015236-T01-IM6,48.599221709867265,4.795210399661405,0.0,1.904123455697,4.5508288507783945
P-0015149-T01-IM6,48.58698245488884,16.726514964827036,0.0,4.193208866546554,0.0
P-0015068-T01-IM6,44.12916704243864,10.995082208646625,1.814135976998804,1.4679097374175814,10.57487354011001
P-0015099-T01-IM6,39.85427171352018,79.41681307318815,30.251583590257734,10.695361664984723,1.538427584256056
P-0015064-T01-IM6,61.82124940461602,0.0,6.819596076708553,0.2893796593373547,6.270941738093625
P-0015084-T01-IM6,47.889896138995525,56.08220856609658,0.0,0.0,15.618105222177405
P-0015023-T01-IM6,68.42852704562424,13.77391541368728,0.0,0.8062761671420803,0.5434021725433701
P-0015025-T01-IM6,52.9261963881942,5.191922931567224,2.571920997126683,0.0,13.740896576452327
P-0015097-T01-IM6,55.10384606519695,0.0,0.0,0.21647006541222857,0.0
P-0015017-T01-IM6,59.330717516308226,0.0,0.0,0.0,1.2417407163642946
P-0015237-T01-IM6,59.52846594868096,0.0,9.122946321836027,0.0,4.993488425315807
P-0015026-T01-IM6,61.02061483869779,45.45168577881164,0.0,0.0,9.872573820909968
P-0015070-T01-IM6,26.283713929871766,202.02404223834543,0.0,0.0,17.976222532393173
P-0015059-T01-IM6,59.099020631684574,60.211243363231176,0.0,0.0,26.550210609278654
P-0015241-T01-IM6,61.579454940569036,34.62541709426711,0.0,0.0,11.171782365484107
P-0015240-T01-IM6,46.62762530499922,40.365717866045344,14.478256967470625,14.906642567342923,0.0
P-0015016-T01-IM6,58.89691298419418,0.0,0.0,0.0,0.6408402529761319
P-0015077-T01-IM6,57.27726124631164,32.08365765163284,0.0,1.8414352606533282,0.0
P-0015935-T01-IM6,52.94393650642523,10.875064449773918,10.029573065293627,0.0,12.202943370890528
P-0015112-T01-IM6,49.24333257353006,0.0,0.0,1.1332645929745604,0.0
P-0015192-T01-IM6,50.93077767690421,12.486418852933047,11.263003605399831,2.125543995256347,2.720908523516095
P-0015197-T01-IM6,59.38729674270538,28.39055422140237,1.1451834656731101,0.2042977551731416,24.865635695703766
P-0015213-T01-IM6,47.19152704963295,0.0,0.0,1.086045234933955,0.0
P-0015214-T01-IM6,48.657203931546405,11.567199308496198,7.727198294206916,1.7830206392735095,5.692087336687782
P-0015250-T01-IM6,48.5521522603945,7.7925354237683795,6.134535811810727,0.0,10.759140182323026
P-0015189-T01-IM6,11.63747344634426,76.18823797634745,61.611952502462245,6.284171729806224,0.0
P-0015204-T01-IM6,49.90487206048839,61.57984867650681,0.0,0.0,41.26846809809289
P-0015180-T01-IM6,61.184157327161444,0.0,0.0,4.307301437357825,0.0
P-0015181-T01-IM6,46.24612800501052,79.55806780429195,8.381967098734872,18.02660315995034,12.212954462751984
P-0015207-T01-IM6,45.74815035616844,99.61521096481262,19.53847059857199,0.0,43.343395746265664
P-0015219-T01-IM6,46.84728401446531,16.801407454628528,30.176986689684956,3.390743741757579,0.0
P-0015211-T01-IM6,53.26254747529877,7.6018230320317866,21.74856380368632,0.0,0.0
P-0015208-T01-IM6,53.94374045721311,0.0,2.654739702970384,5.741673685126428,2.499982157620592
P-0015177-T01-IM6,55.11975863334211,4.779613444267091,0.0,0.0,2.3812039157389178
P-0015187-T01-IM6,55.11975863334211,4.779613444267091,0.0,0.0,2.3812039157389178
P-0015284-T01-IM6,52.349460159803385,166.2082523884971,0.0,33.06202130684201,30.04461909912646
P-0015210-T01-IM6,42.27256391731428,14.80949507502545,24.162585758854153,0.4390880265391145,0.0
P-0015191-T01-IM6,41.63417429125321,53.931054628881405,0.0,1.5521962161399125,4.592459634315207
P-0015206-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0015273-T01-IM6,48.72016791500603,29.847588175257215,9.809539139031008,9.585828472715649,0.39377769424145853
P-0015209-T01-IM6,48.508381262125944,35.02736228908188,19.680031578665872,0.0,13.26156832379399
P-0015212-T01-IM6,63.80942806069188,38.65782629315046,0.0,3.6932968651203666,18.567545597534057
P-0015196-T01-IM6,34.12315056872541,124.17717827557289,23.05471644371674,0.0,66.60938344011234
P-0015195-T01-IM6,63.900604831569254,22.745709663392713,0.0,1.7751635301862991,14.79249706107822
P-0015400-T01-IM6,72.41861426421255,0.0,0.0,9.784470967044669,0.0
P-0015325-T01-IM6,35.24846299305186,150.11748254981117,0.0,0.0,95.55152565329328
P-0015366-T01-IM6,57.155191772012174,0.0,0.0,1.4338513438143101,2.4930132296219054
P-0015417-T01-IM6,47.19152704963295,0.0,0.0,1.086045234933955,0.0
P-0015432-T01-IM6,41.63234774549084,33.913188175270356,8.754294147350636,0.0,23.998186221133846
P-0015404-T01-IM6,53.115773009845554,6.2110976792865715,1.8371401999564954,6.15189887638822,2.7549285877908942
P-0015406-T01-IM6,65.65777676470672,0.0,0.0,1.5110194572994124,0.0
P-0015414-T01-IM6,55.12901541871743,31.49680571986902,8.75465461097199,2.036839854784541,15.385660494356856
P-0015348-T01-IM6,54.7393231618386,56.20583474191972,0.0,0.0,16.728381006315292
P-0016849-T01-IM6,42.345296686147215,28.291358932439724,34.64763136091232,0.44412796000838933,0.0
P-0015416-T01-IM6,57.450554669118375,0.0,0.0,1.3221420251369866,0.0
P-0015323-T01-IM6,52.11137419452879,0.0,0.0,2.214816619912704,3.4868497447786257
P-0015330-T01-IM6,53.09710332925361,32.42376423782727,18.560133982279126,2.128204399108129,5.956292085839586
P-0015665-T01-IM6,55.35310732060504,1.253369552707401,6.272997392697787,2.0995350621435653,2.952844871239381
P-0015321-T01-IM6,43.29139201291166,66.30974176819859,0.0,0.0,35.772715631377096
P-0015322-T01-IM6,54.746856905822355,83.54434094443849,0.0,3.0396703078411953,0.0
P-0015412-T01-IM6,46.06040877328721,59.181195893945876,6.378595431746126,4.253726927505824,25.755700008709805
P-0015295-T01-IM6,48.375582727984614,0.0,14.99638992169816,4.0100051418243625,0.0
P-0015332-T01-IM6,57.114076925725215,29.558912750764474,0.0,0.0,7.800270630244726
P-0015324-T01-IM6,55.54232202515912,0.0,0.0,0.0,0.0
P-0015328-T01-IM6,66.18279176700987,3.5392166413472173,0.0,0.0,2.4627703792702946
P-0015296-T01-IM6,37.09555031170379,55.22518040910412,3.7260233050933307,0.0,31.82872098273267
P-0015263-T01-IM6,59.82578351884947,0.0,6.841060795055111,5.281553775647794,0.0
P-0015300-T01-IM6,61.85253171381021,26.841727083400063,0.0,10.263552466171186,4.570483021311153
P-0015246-T01-IM6,66.24575088379544,6.5876960779733995,0.0,0.0,1.0987054087580528
P-0015291-T01-IM6,50.7435921666514,18.571765559222353,0.0,4.404235031688782,8.006135874481025
P-0015298-T01-IM6,54.50034443275561,0.0,0.0,1.6792064289688733,0.0
P-0016013-T01-IM6,64.03348478417573,7.14011179496677,0.0,2.084578871278726,9.650576025684291
P-0015259-T01-IM6,57.542643907703244,52.31319384978368,0.0,22.18151468495106,0.0
P-0015302-T01-IM6,56.2974547436015,107.97187949058656,0.0,0.0,17.06069757849514
P-0015283-T01-IM6,52.619122121256204,37.922145062010536,1.159528898712324,0.0,30.577225234702208
P-0015252-T01-IM6,53.92355259920422,0.0,0.0,0.0,0.0
P-0015226-T01-IM6,53.05992876489445,14.754804100203467,0.0,6.228834121754312,0.0
P-0015256-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0015294-T01-IM6,32.30502599996264,95.76151692755086,0.0,0.0,35.93044881057827
P-0015244-T01-IM6,55.051837689953395,11.063020409940611,0.0,0.0,12.012632339055001
P-0015301-T01-IM6,23.84344170940127,83.44081470156836,22.393003919976863,0.0,29.045168256844857
P-0015285-T01-IM6,41.92176386566332,39.46584177171528,15.61440487907242,1.3514586889604083,11.063598737677136
P-0016181-T01-IM6,53.346943621324215,0.0,0.0,1.2277033090557739,0.0
P-0015278-T01-IM6,59.50236019301545,0.0,0.0,1.3693613831775933,0.0
P-0015218-T01-IM6,54.35602190181181,0.0,0.0,2.9904673415639116,0.0
P-0015277-T01-IM6,61.7566219267172,20.162445143078557,1.5849598271966916,3.554733106282179,15.677822807053047
P-0015221-T01-IM6,61.83362494964538,1.5277423332731805,0.0,0.6812278316164659,10.485493981320602
P-0015264-T01-IM6,46.276018668937695,29.192610858675277,18.88563614012267,0.0,13.133789615358408
P-0015255-T01-IM6,54.77213571603251,39.54175827838001,0.0,0.0,18.035588263108878
P-0009286-T02-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0015184-T01-IM6,50.59476975159271,19.192851287285777,0.06526509673503017,0.0,20.58603605875997
P-0015286-T01-IM6,52.992305683266245,7.971303318413679,0.0,0.49052208998304886,0.5066446413010669
P-0015222-T01-IM6,59.2074571129911,0.0,0.0,0.3109087814934408,0.0
P-0015492-T01-IM6,64.15367743044341,2.3122934152478956,0.0,5.4180418756429,2.6378819615735196
P-0015518-T01-IM6,41.681075039683904,37.15933845953945,4.43180864209203,0.0,23.467671879251796
P-0016873-T01-IM6,59.50236019301545,0.0,0.0,1.3693613831775933,0.0
P-0015520-T01-IM6,45.497150737601416,65.6341573896333,0.0,0.0,8.293398920937719
P-0015509-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0015531-T01-IM6,46.44850411067932,40.97579675337878,27.92961439142445,0.0,6.011450114736756
P-0015510-T01-IM6,46.661394239958135,3.696196548891863,22.28675032909613,0.0,0.0
P-0015529-T01-IM6,66.12696118558222,6.676815915309069,0.0,0.0,3.026590835865162
P-0015391-T01-IM6,53.84107505345757,0.0,2.7264776745004524,2.3129894175532946,12.01782768467044
P-0015459-T01-IM6,58.42598398668408,0.0,0.0,6.563214764620795,0.0
P-0015384-T01-IM6,55.398749145221274,0.0,0.0,1.2749226670963791,0.0
P-0015987-T01-IM6,40.08230294758303,24.31041399601819,27.187875391229046,2.4068515323310278,0.0
P-0015352-T01-IM6,55.10384606519695,0.0,0.0,0.21647006541222857,0.0
P-0015353-T01-IM6,46.58520496270377,15.906218286911812,18.10240730853197,1.0617315371598097,0.0
P-0015359-T01-IM6,48.78339356799804,6.979001505941999,14.065147805100159,0.4483447914735163,0.0
P-0015355-T01-IM6,50.834918464738664,2.5413354243842816,2.461115860376618,1.2562949386847146,7.577289694105849
P-0015371-T01-IM6,54.69238132864099,0.0,0.0,3.578055352399958,0.0
P-0015448-T01-IM6,50.81722709690281,7.689182311631126,0.0,2.161223350333783,0.0
P-0015411-T01-IM6,46.40355162666403,3.6623101520582213,2.47946325090315,1.00780605002363,7.567869654096967
P-0015403-T01-IM6,66.05048558775198,73.77800725607973,0.0,13.80426163566683,0.0
P-0015351-T01-IM6,50.427372199119915,0.0,0.0,1.6181514423258363,12.170169958682648
P-0015358-T01-IM6,57.54446114377296,0.8580573786931,0.0,4.803854847773021,0.0
P-0015464-T01-IM6,61.812462533861385,13.063813780447417,7.525056795877685,0.0,13.446500289386304
P-0015390-T01-IM6,56.71642597812582,0.0,0.0,0.5164977343637205,0.0
P-0015468-T01-IM6,29.541495748591128,148.3628181008088,0.0,0.0,75.98538319748918
P-0015356-T01-IM6,48.507665957360146,0.0,0.0,2.668401662791921,6.764703165369726
P-0015524-T01-IM6,33.14346192297866,16.875561569971243,20.808660842512975,0.0,3.7488692255085714
P-0015546-T01-IM6,38.05678282851684,15.893909676676092,31.812505185218185,3.6210457125542868,0.0
P-0015568-T01-IM6,45.700130163830316,138.21726341586154,4.300724472029404,20.15231350403002,41.22507785502115
P-0015590-T01-IM6,47.85873925919497,61.29057540911143,6.879929049191939,0.0,45.13229575364497
P-0015552-T01-IM6,53.052040541299846,0.0,0.0,0.1692507073716205,0.0
P-0015570-T01-IM6,54.96204663683142,17.342323166739224,0.0,0.0,17.392167007307897
P-0015551-T01-IM6,52.970372843973415,2.8478621164767417,0.7531303368670689,0.0,12.081055767362658
P-0015569-T01-IM6,68.54514078035514,3.1857431838411125,0.0,3.1337246753440664,0.0
P-0015594-T01-IM6,67.9264215097512,29.6469711820428,0.0,0.0,7.2151755073734405
P-0015565-T01-IM6,48.81587305045086,1.0221293732179653,7.14541424898684,5.06364340800395,0.0
P-0015561-T01-IM6,57.16827508599281,31.453072418988885,0.0,0.0,6.706744345286186
P-0015566-T01-IM6,46.38226082582403,21.219230423883197,6.992536929379522,3.1346528453444202,8.496265787113513
P-0015556-T01-IM6,59.104405430854065,0.0,0.0,2.321264034348984,1.7038622414979108
P-0015600-T01-IM6,44.80426357312416,0.01821459410358028,30.773349764485285,3.8673617690090447,0.0
P-0015588-T01-IM6,56.659717412448764,46.38913472490423,8.312209576983463,0.0,45.83559872227353
P-0015593-T01-IM6,62.60439581637041,0.0,0.0,3.878527193085261,2.0462828700282025
P-0015578-T01-IM6,48.64608128182312,12.005543183755082,0.0,6.745033395692966,1.5707715445650106
P-0015576-T01-IM6,53.346943621324215,0.0,0.0,1.2277033090557739,0.0
P-0015601-T01-IM6,59.2074571129911,0.0,0.0,0.3109087814934408,0.0
P-0015668-T01-IM6,64.15453682881456,3.4629290857082093,0.0,5.85360208630448,2.3690178270276276
P-0015602-T01-IM6,57.4625788594942,0.7531808732485271,1.2403794239475898,1.7048567209050693,8.549578459246678
P-0015585-T01-IM6,61.22561367396631,0.0,0.0,3.8364368465097174,0.0
P-0015598-T01-IM6,53.0861847769243,6.506499536394973,9.966279482563904,0.0,6.035536300955571
P-0015582-T01-IM6,59.58405329380856,2.0871352313258478,0.0,0.0,2.0191561815350623
P-0015587-T01-IM6,57.450554669118375,0.0,0.0,1.3221420251369866,0.0
P-0015586-T01-IM6,55.61185974766275,0.0,5.4200196565065815,3.855881757032082,4.217198358042413
P-0015572-T01-IM6,32.52369335193366,237.61627788211717,0.0,0.0,66.58835038945256
P-0015554-T01-IM6,57.33794831821843,4.217774156286927,0.0,0.0,2.3411351627857067
P-0015580-T01-IM6,54.980182179772996,12.623611629171728,0.0,0.0,3.7907550572260815
P-0015545-T01-IM6,55.11371345236155,6.352517290122926,0.0,0.0,6.915007899099523
P-0015535-T01-IM6,50.85519082920779,2.237590474900347,0.0,3.382095929437174,3.682083155829096
P-0015543-T01-IM6,39.93622922583753,41.18233544415825,26.78351016660937,2.648839310101483,0.0
P-0015618-T01-IM6,44.10205772778289,65.31163851986535,43.42098434543974,0.0,10.95277647813627
P-0015614-T01-IM6,61.55416571691253,0.0,0.0,1.4165807412181992,0.0
P-0015592-T01-IM6,61.66266652511575,9.369294128250324,0.0,0.0,3.3886385700690176
P-0015555-T01-IM6,61.55416571691253,0.0,0.0,1.4165807412181992,0.0
P-0015547-T01-IM6,55.54232202515912,0.0,0.0,0.0,0.0
P-0015541-T01-IM6,55.10384606519695,0.0,0.0,0.21647006541222857,0.0
P-0015536-T01-IM6,51.29513809742713,0.0,0.0,1.1804839510151661,0.0
P-0014262-T02-IM6,54.35744350931853,0.0,0.0,0.0,0.3485593047086497
P-0015360-T01-IM6,58.02911189952251,0.0,0.0,0.0,0.0
P-0015361-T01-IM6,60.94974545557498,0.0,0.0,0.0,0.48653049541579413
